"","PREDDEG_factor","Control_factor","NPT4_COMBINE","DEP_STAT_PCT_IND","PAR_ED_PCT_1STGEN","MD_FAMINC","PCTPELL","PCTFLOAN","GRAD_DEBT_MDN","WDRAW_DEBT_MDN","APPL_SCH_PCT_GE2","MD_EARN_WNE_P6","MD_EARN_WNE_P10","RPY_3YR_RT_SUPP","CDR3"
"192439","Bachelor's-degree","Private Nonprofit",23146,0.2929375306,0.3705006206,29135.7082,0.5949,0.7126,23250,9500,0.6233893329,35800,44600,0.5566944266,0.092
"196228","Graduate-degree","Public",14962.5,0.6112138016,0.5076923077,3874.993603,0.5266,0.6008,14000,5500,0.2671755725,79600,89100,0.4088072088,0.014
"148140","Certificate-degree","Private For-profit",17419,0.7417475728,0.5227272727,13930.41178,0.4517,0.3172,20744,6334,0.3058252427,19900,27400,0.1289308176,0.267
"429100","Certificate-degree","Private For-profit",21293,0.7790697674,0.5238095238,11687.05318,0.8673,1,14000,5500,0.4069767442,25000,24000,0.1954022989,0.163
"443456","Bachelor's-degree","Private For-profit",18892,0.9178236634,0.5399317561,16576.05959,0.5854,0.7073,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"158343","Associate's-degree","Private For-profit",14962.5,0.6112138016,0.5434782609,9654.331887,0.6164,0.6164,19500,9500,0.7142857143,18600,31100,0.1470588235,0.324
"434016","Associate's-degree","Private Nonprofit",7086,0.7087378641,0.421686747,6773.90186,0.8953,0,14000,5500,0.2912621359,25000,22000,0.4088072088,0
"156417","Bachelor's-degree","Private Nonprofit",5456,0.6951219512,0.5,23915.5193,0.7791,0,14000,5500,0.3170731707,24000,30500,0.4088072088,0
"213914","Associate's-degree","Private For-profit",15191,0.2150537634,0.4478672986,42461.78327,0.5353,0.8971,13625,2750,0.2817204301,24200,23700,0.6020671835,0.07
"245999","Certificate-degree","Public",7397,0.7836477987,0.4687022901,16481.49453,0.2254,0.2408,6333,3500,0.4289308176,28100,30300,0.3687943262,0.288
"235352","Certificate-degree","Private For-profit",16159,0.59375,0.4363636364,24648.87235,0.3984,0.7154,15012,5568,0.453125,20800,27900,0.5394736842,0.235
"441751","Certificate-degree","Private For-profit",7698,0.6112138016,0.5076923077,21178.20691,0.64,0.8,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"173638","Certificate-degree","Public",10907,0.5240928019,0.3910344828,29444.44071,0.3808,0.4254,12000,5808,0.2980368828,28400,32300,0.6112656467,0.166
"16822702","NotClassified","Private Nonprofit",14962.5,0.099901088,0.2687129779,77292.1837,0.5266,0.6008,26000,5500,0.7823936696,47100,56700,0.8314304903,0.068
"476957","Certificate-degree","Private For-profit",3557,0.6112138016,0.5076923077,25871.36246,0.125,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"476319","Bachelor's-degree","Private For-profit",14962.5,0.806261075,0.5068597561,14290.20559,0,0,25750,6752,0.3366804489,19200,25600,0.128115942,0.348
"154688","Bachelor's-degree","Private Nonprofit",19046,0.5512465374,0.3754940711,54778.32939,0.3539,0.7932,24478,8750,0.4746075716,41800,48800,0.6068003487,0.058
"216038","Bachelor's-degree","Public",17445,0.1152452283,0.3432137285,69549.88518,0.326,0.7368,25250,7000,0.4445518241,30600,38900,0.7282020445,0.057
"168227","Bachelor's-degree","Private Nonprofit",27253,0.099901088,0.2687129779,77292.1837,0.2861,0.724,26000,5500,0.7823936696,47100,56700,0.8314304903,0.068
"198455","Certificate-degree","Public",4127,0.66006227,0.4513715711,16024.97354,0.3763,0.0769,8549,4750,0.4633455986,23200,27200,0.4088072088,0
"174817","Bachelor's-degree","Private Nonprofit",19742,0.3794683776,0.3628950051,58373.81667,0.2785,0.6152,22303.5,8750,0.5527039413,33000,41600,0.7483870968,0.036
"217721","Bachelor's-degree","Private Nonprofit",16245,0.1402080507,0.4603429796,19166.27271,0.8774,0.9284,41000,9500,0.7530529172,16800,21400,0.1220806794,0.329
"127839","Associate's-degree","Private For-profit",9717,0.8024193548,0.4660194175,19854.23969,0.668,0.5399,14538,4750,0.3891129032,22600,25000,0.2983425414,0.271
"434122","Certificate-degree","Private Nonprofit",-1710,0.6112138016,0.5076923077,0,0.6667,0,14000,5500,0.4167031045,25000,20500,0.4088072088,0.619
"372037","Certificate-degree","Private For-profit",18333,0.6372790793,0.6317991632,11902.07791,0.7633,0.6337,9500,4750,0.3027127004,22900,24600,0.1964646465,0.248
"208637","Certificate-degree","Private For-profit",14962.5,0.7605177994,0.3392857143,17125.69764,0.5472,0.8383,8444,2132,0.3851132686,20000,30600,0.6111111111,0.088
"153764","Certificate-degree","Private For-profit",13830,0.5252525253,0.3941176471,25749.66074,0.5785,0.7769,12000,4750,0.4444444444,22100,21400,0.5305343511,0.049
"11835612","NotClassified","Private For-profit",14962.5,0.5944103613,0.584273183,12270.27312,0.5266,0.6008,10071,3500,0.3665076119,15100,14100,0.2510316369,0.177
"208123","Certificate-degree","Private For-profit",20384,0.7878787879,0.5178571429,12643.45739,0.8278,0.8278,9500,6849,0.5075757576,25000,30600,0.3541666667,0.16
"243407","Certificate-degree","Private Nonprofit",5961,0.475,0.5357142857,0,0.8889,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"122612","Bachelor's-degree","Private Nonprofit",29525,0.1964972234,0.2644894204,59320.89618,0.3039,0.525,23250,20000,0.8043571123,46400,60300,0.7328727691,0.05
"224907","Certificate-degree","Private For-profit",12936,0.6625,0.5416666667,10382.59155,0.4308,0.2359,5500,3500,0.525,12900,14900,0.1262135922,0.242
"260974","Associate's-degree","Private For-profit",23167,0.765962788,0.52367531,17679.94098,0.6224,0.8788,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"426314","Bachelor's-degree","Private Nonprofit",16441,0.5979278075,0.3763871202,38642.66734,0.1344,0.1399,25250,5500,0.3856951872,44400,61500,0.6926550271,0.073
"475866","Associate's-degree","Private For-profit",14962.5,0.7884835295,0.5336189234,13186.93475,0.5266,0.6008,17886.5,5945.5,0.4176841639,20100,25300,0.1437151703,0.282
"196121","Bachelor's-degree","Public",14473,0.2122408687,0.2993088783,55340.66951,0.4121,0.722,20070.5,15500,0.596248766,31200,41300,0.6729579208,0.06
"177083","Bachelor's-degree","Private Nonprofit",26639,0.3095238095,0.5076923077,38673.8492,0.3846,0.2885,14000,5500,0.4167031045,25000,30600,0.4088072088,0.153
"207050","Associate's-degree","Public",6479,0.5679201842,0.5472370766,18439.09999,0.5671,0.2703,11499,5500,0.4650805833,24200,29800,0.3680154143,0.318
"397942","Certificate-degree","Private For-profit",25400,0.6508509541,0.6594863297,9585.459387,0.9441,1,9500,4750,0.3274883961,20800,23400,0.2390331244,0.219
"121637","Certificate-degree","Private For-profit",9655,0.5087719298,0.6145833333,15098.23086,0.6691,0,14000,5500,0.5087719298,25000,30600,0.4088072088,0
"200004","Bachelor's-degree","Public",11481,0.2180218735,0.3218623482,47815.42177,0.3697,0.5732,18675.5,5500,0.5221112696,29300,35800,0.6255883611,0.09
"119234","Certificate-degree","Private For-profit",28281,0.8678414097,0.4888888889,16452.14675,1,1,11642,5057,0.268722467,19600,30600,0.4905660377,0.222
"441423","Certificate-degree","Private For-profit",19392,0.8372093023,0.6151761518,9979.543625,0.6021,0.3305,7500,3500,0.1606765328,15700,14200,0.3785488959,0.131
"443535","Associate's-degree","Private For-profit",22484,0.765962788,0.52367531,17679.94098,0.6884,0.856,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"221582","Certificate-degree","Public",5788,0.6666666667,0.6765957447,12496.17324,0.4253,0,14000,5500,0.2482993197,17800,26000,0.4088072088,0
"450614","Certificate-degree","Private For-profit",14071,0.6414219474,0.4825046041,15166.87946,0.6941,0.6784,15463,6009.5,0.4312210201,17300,17300,0.2121212121,0.146
"165866","Bachelor's-degree","Public",16703,0.1556808326,0.3446808511,65774.21806,0.2548,0.7389,21512,6500,0.7393755421,34400,45000,0.7503912363,0.079
"446455","Certificate-degree","Private Nonprofit",10688,0.661971831,0.4915254237,32446.4165,0.6905,0.7381,14000,5500,0.4167031045,25000,30600,0.6428571429,0.103
"414568","Associate's-degree","Private For-profit",22200,0.765962788,0.52367531,17679.94098,0.7136,0.8406,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"466189","Certificate-degree","Private For-profit",21115,0.9018231854,0.5223104298,14604.32372,0.7629,0.7113,30992,6273,0.384244926,27100,36100,0.3298819631,0.246
"122375","Associate's-degree","Public",6107,0.4168996583,0.5240693822,17875.48689,0.1722,0.0313,4500,3500,0.6806461634,26200,34400,0.4425587467,0.159
"218858","Certificate-degree","Public",4961,0.637254902,0.5730806296,15073.51103,0.7211,0.392,7814,3004,0.3791732909,21200,26000,0.3180751174,0.168
"216083","Associate's-degree","Private For-profit",20196,0.4224376731,0.5807504078,25608.75111,0.6902,0.9066,19500,6147,0.1855955679,23600,29000,0.544093178,0.179
"101028","Associate's-degree","Public",1190,0.522242535,0.4674074074,18862.18627,0.6064,0.0348,3559,3105,0.5447897623,21000,26100,0.3255360624,0.254
"108807","Associate's-degree","Public",5319,0.3908747457,0.613850207,22092.81378,0.234,0.0183,5500,5500,0.3260680035,21100,29800,0.3515625,0.22
"442745","Certificate-degree","Private For-profit",19092,0.6760310819,0.5645549318,14834.75812,0.6173,0.6371,9500,4530,0.3556485356,21000,24700,0.2217611803,0.144
"200226","Bachelor's-degree","Public",11086,0.2657992565,0.3494949495,55497.67268,0.3182,0.5458,19603,5500,0.5223048327,31500,35600,0.6573033708,0.076
"20627905","NotClassified","Private Nonprofit",14962.5,0.9651493599,0.543554007,52914.41936,0.5266,0.6008,17344.5,11500,0.3527738265,42300,39600,0.5317164179,0.075
"216825","Associate's-degree","Public",3248,0.4632753698,0.5010358094,25231.76987,0.4566,0.2621,14000,5500,0.3568647807,24300,29500,0.5015087508,0.16
"368647","Certificate-degree","Public",1477,0.6112138016,0.5076923077,26239.08712,0.6667,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"480523","NotClassified","Private For-profit",18024,0.7419354839,0.6415584416,14147.80273,0.8361,0.8852,9500,4750,0.3698924731,24800,26900,0.4655870445,0.187
"451802","Certificate-degree","Private For-profit",14843,0.7018348624,0.5706214689,14763.93176,0.8261,0.8261,9500,4750,0.3853211009,25000,30600,0.2368421053,0.2
"172200","Associate's-degree","Public",3988,0.5524342189,0.4866213152,18248.93604,0.3592,0.1459,7741,3769,0.5910766493,24600,31000,0.4024672321,0.127
"109208","Associate's-degree","Public",5876,0.6039262019,0.5257601836,8829.960389,0.2928,0.0865,11500,5500,0.463873489,21500,28400,0.2672018349,0.303
"166984","Bachelor's-degree","Private Nonprofit",35837,0.2050209205,0.2052401747,56579.25442,0.2765,0.5722,19500,9500,0.7322175732,21400,27300,0.6518518519,0.06
"128771","Bachelor's-degree","Public",15832,0.2306684142,0.3861244019,55209.69146,0.3153,0.5781,22200,8250,0.6050677152,35400,44300,0.6710480802,0.07
"454759","Certificate-degree","Private For-profit",16305,0.6315789474,0.5076923077,12563.02274,1,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0.111
"230995","Bachelor's-degree","Private Nonprofit",24912,0.124,0.2607959356,75867.00363,0.2672,0.6806,27000,8750,0.6496,37100,46800,0.8076923077,0.052
"449171","Certificate-degree","Private For-profit",19816,0.6112138016,0.5117322614,13603.23841,0.679,0.8086,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"146384","Graduate-degree","Private For-profit",14962.5,0.6112138016,0.5076923077,24906.17825,0.5266,0.6008,5885,5062.5,0.4167031045,25000,30600,0.3028169014,0.077
"461731","Certificate-degree","Private For-profit",14432,0.3623188406,0.5076923077,38496.73065,0.3158,0.5088,12270,5125,0.4927536232,25000,30600,0.4088072088,0
"191339","Associate's-degree","Public",6117,0.3996186325,0.5033929673,27295.60711,0.3815,0.2607,10500,5000,0.3666575865,23300,29900,0.4781622235,0.209
"442499","Certificate-degree","Private For-profit",24501,0.6193853428,0.5030487805,14631.60262,0.7831,0.8072,35000,6334,0.4665090623,22900,32100,0.1955361475,0.217
"203030","Certificate-degree","Public",15709,0.8279569892,0.5734597156,17880.40526,0.8333,0.8333,14099,4750,0.6129032258,39500,33800,0.4652406417,0.066
"136400","Associate's-degree","Public",5391,0.4730807577,0.500577812,21492.23196,0.4648,0.1667,6994.5,4000,0.3366566966,23000,28800,0.3996120272,0.163
"242556","Associate's-degree","Public",399,0.2664411875,0.4083546462,6880.625459,0.9698,0,14000,5500,0.2788425404,16200,20300,0.4088072088,0
"248527","Certificate-degree","Private For-profit",6911,0.6835443038,0.5076923077,10154.45445,0.8148,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"15492501","NotClassified","Public",14962.5,0.2610744581,0.4768568353,26104.30473,0.5266,0.6008,6500,4750,0.4316682375,22300,29500,0.2970711297,0.268
"450304","Graduate-degree","Private Nonprofit",14962.5,0.150779896,0.2058956916,81353.67004,0.5266,0.6008,22000,7500,0.6715771231,42000,50000,0.7950028393,0.057
"417673","Certificate-degree","Public",5232,0.6112138016,0.5076923077,19720.72022,0.8438,0.875,14000,5500,0.4167031045,25000,30600,0.4871794872,0.333
"189848","Bachelor's-degree","Private Nonprofit",17235,0.1306306306,0.3105175292,53507.81334,0.4545,0.8044,24000,5500,0.7102102102,26700,32100,0.7153996101,0.104
"156286","Bachelor's-degree","Private Nonprofit",22811,0.171541502,0.2788778878,68445.53917,0.222,0.586,25000,6998,0.6735177866,37000,46600,0.7628726287,0.056
"175421","Bachelor's-degree","Private Nonprofit",21785,0.6751662971,0.375974026,27916.5836,0.6072,0.9855,28125,8000,0.5626385809,31700,36800,0.4050736498,0.07
"213613","Bachelor's-degree","Public",15285,0.0924974306,0.4271412681,60846.6459,0.3808,0.7675,26006,6700,0.4535799931,28700,38400,0.7053811659,0.08
"21287802","NotClassified","Public",14962.5,0.4885490804,0.5358061572,28726.03953,0.5266,0.6008,18625,5500,0.3297160172,26800,33100,0.5021459227,0.161
"213446","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.041
"145682","Associate's-degree","Public",5841,0.4658064516,0.4695367573,22205.9416,0.335,0.1521,6195,3200,0.3397849462,24700,30300,0.4201520913,0.25
"215044","Certificate-degree","Private For-profit",17271,0.6850828729,0.490797546,23945.61264,0.3431,0.5188,6861,3431,0.2099447514,19400,30600,0.6575342466,0.147
"198987","Associate's-degree","Public",9266,0.5608875129,0.5326481258,18151.60047,0.4755,0,14000,5500,0.3395252838,18600,24800,0.4088072088,0
"221157","Certificate-degree","Private For-profit",22288,0.806122449,0.5829787234,12236.02805,0.927,0.9111,9100,4394.5,0.3673469388,20100,22800,0.2461538462,0.14
"108065","Certificate-degree","Private For-profit",598,0.6112138016,0.5076923077,5381.512855,0.5455,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"443702","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.111
"437103","Associate's-degree","Public",4729,0.4134773851,0.5005462093,19276.28823,0.3555,0.3092,8500,3500,0.5129097235,22100,32600,0.2785714286,0.279
"105145","Certificate-degree","Public",8225,0.7359658485,0.5442694188,18194.14392,0.3382,0.2654,6946,5276,0.529135539,30000,29800,0.3312101911,0.137
"454971","Certificate-degree","Private For-profit",13157,0.49,0.5546218487,18395.6218,0.5363,0.6886,10975,4750,0.5033333333,25000,30600,0.2888888889,0.14
"237604","Certificate-degree","Private For-profit",23947,0.7959183673,0.5046968403,10907.52076,0.7668,0.7279,9500,4652.5,0.324729892,18400,23500,0.1112966055,0.19
"139755","Bachelor's-degree","Public",10084,0.0963792654,0.1705405405,66546.62927,0.2012,0.3439,21442,8250,0.6152643918,59600,74500,0.8666377063,0.033
"146719","Bachelor's-degree","Private Nonprofit",28846,0.1560546423,0.2536764706,61580.01731,0.3182,0.6473,25000,8750,0.7615188701,38700,50700,0.7843195266,0.059
"428392","Associate's-degree","Public",7520,0.640625,0.5211726384,16017.36486,0.7666,0.8329,14000,5500,0.4149305556,19400,23200,0.2703150912,0.33
"123208","Certificate-degree","Private For-profit",19035,0.6395048994,0.5274647887,18680.40394,0.6515,0.6484,9967,4750,0.2181536875,31500,39100,0.3206247129,0.217
"366960","Certificate-degree","Private For-profit",17353,0.5532051282,0.6130198915,16038.017,0.598,0.539,9458,4652,0.4179487179,19400,20400,0.2413027387,0.212
"186469","Associate's-degree","Public",5512,0.4480946124,0.513137558,25551.04477,0.461,0.2127,9450,4500,0.4060446781,26500,26600,0.420212766,0.165
"447421","Associate's-degree","Private For-profit",20047,0.8333333333,0.4882459313,16528.77967,0.7506,0.8741,16725,6334,0.3022130014,22300,29500,0.3350877193,0.321
"461980","Certificate-degree","Private For-profit",14852,0.6200873362,0.4603960396,20492.25175,0.5183,0.656,9461.5,4441,0.3711790393,25000,30600,0.4088072088,0
"239637","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"110699","Graduate-degree","Public",14962.5,0.6112138016,0.5076923077,16377.14688,0.5266,0.6008,14000,5500,0.4167031045,86300,126500,0.4088072088,0.005
"442170","Bachelor's-degree","Private For-profit",18294,0.9178236634,0.5399317561,16576.05959,0.7197,0.762,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"139940","Bachelor's-degree","Public",14467,0.2957347423,0.3120416169,30381.47158,0.5147,0.5945,20797,8250,0.6359598744,32600,40800,0.4603491272,0.081
"447050","Bachelor's-degree","Private For-profit",14962.5,0.9071038251,0.4305555556,28546.01638,0.2667,0.4067,12500,4821,0.4480874317,25000,30600,0.4528301887,0.108
"439738","Certificate-degree","Private For-profit",21651,0.7367358708,0.5671406003,14513.01952,0.4368,0.4447,9500,3969,0.3644752018,22700,23500,0.1992630385,0.115
"458292","Certificate-degree","Private For-profit",21940,0.6112138016,0.5117322614,13603.23841,0.6532,0.7419,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"177339","Bachelor's-degree","Private Nonprofit",21556,0.2149837134,0.3302207131,48216.93187,0.4634,0.9246,23148,7500,0.5651465798,27400,34700,0.7277486911,0.069
"239318","Bachelor's-degree","Private Nonprofit",23432,0.1880998081,0.2745901639,69002.76862,0.2857,0.7511,27000,8667,0.5777351248,56600,65800,0.8226950355,0.049
"148672","Certificate-degree","Public",6771,0.4423076923,0.5293594306,24793.95978,0.4125,0.1246,4100,2500,0.3069230769,23800,28800,0.5959821429,0.218
"214801","Bachelor's-degree","Public",12664,0.1897023229,0.3145861601,63904.24232,0.437,0.6325,26500,8250,0.501524534,37500,47700,0.7369187862,0.08
"467678","Certificate-degree","Private For-profit",20853,0.6112138016,0.5117322614,13603.23841,0.7699,0.8584,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"373085","Certificate-degree","Private For-profit",19502,0.7167097807,0.5262342091,14933.85861,0.8898,0.8656,17800,4867,0.3767245627,27700,27400,0.2426065163,0.262
"166595","Certificate-degree","Private For-profit",11266,0.6,0.5076923077,23370.76349,0.3636,0.3409,5551,2783,0.4167031045,12000,23600,0.4186046512,0.08
"154749","Bachelor's-degree","Private Nonprofit",19026,0.1614906832,0.2259136213,56756.59186,0.3862,0.7572,14000,5500,0.6211180124,31500,37900,0.7111913357,0.067
"430421","Certificate-degree","Private For-profit",21807,0.689688716,0.5435992579,12080.41484,0.6803,0.5874,9500,4750,0.3583009079,24000,28800,0.2177525142,0.192
"101602","Associate's-degree","Public",8366,0.4418789809,0.5602575897,17084.61246,0.5919,0,14000,5500,0.3805732484,20600,25200,0.4088072088,0
"449773","Certificate-degree","Private For-profit",10324,0.873655914,0.5424354244,17639.37374,0.561,0.4675,8233,4552,0.3494623656,22700,30600,0.3229166667,0.265
"444334","Certificate-degree","Private For-profit",15737,0.7115384615,0.5076923077,10305.96125,1,0.8718,9500,5500,0.4167031045,18400,30600,0.3884892086,0.208
"175430","Bachelor's-degree","Private Nonprofit",9945,0.2871287129,0.3917525773,37552.62032,0.6273,0.7103,15208.5,9514,0.5742574257,27200,29200,0.5560538117,0.184
"191083","Associate's-degree","Public",3483,0.3625242125,0.4052084578,25606.88513,0.4501,0.3362,8250,4300,0.3498827607,24700,32100,0.4467213115,0.231
"475431","Certificate-degree","Private For-profit",12614,0.6112138016,0.5076923077,8909.339798,0.8571,1,14000,5500,0.425,25000,30600,0.4088072088,0
"202134","Bachelor's-degree","Public",17224,0.4105429022,0.4321479828,30059.79833,0.5067,0.6405,21000,9464,0.5921787709,32200,38600,0.4927434457,0.111
"205559","Associate's-degree","Private For-profit",26248,0.8247261346,0.6983240223,10535.85217,0.9785,0.9785,25752,8833,0.3442879499,17800,20100,0.1733021077,0.186
"365833","Certificate-degree","Private For-profit",16471,0.7675753228,0.5771186441,14935.7997,0.735,0.82,9500,4750,0.3579626973,21900,22600,0.2850924918,0.199
